Unnamed: 0,domestic_gross,production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score,opening_gross,screens
347,63570862,95000000,263900000,1997.0,2.35,126.0,39319,93000000.0,7.7,17031345.0,2500.0
348,50802661,95000000,65700000,2000.0,1.85,89.0,3372,95000000.0,6.9,12846652.0,3218.0
349,44114232,95000000,94894448,2009.0,2.35,135.0,2370,65000000.0,6.7,116616.0,3.0
349,44114232,95000000,94894448,2009.0,2.35,135.0,2369,65000000.0,6.7,116616.0,3.0
350,17223265,95000000,110623265,2014.0,2.35,102.0,17098,95000000.0,5.5,7217640.0,2875.0
352,380529370,94000000,936429370,2003.0,1.85,100.0,5641,94000000.0,8.2,16687773.0,2904.0
353,377845905,94000000,1141408667,2003.0,2.35,192.0,6434,94000000.0,8.9,72629713.0,3703.0
354,342548984,94000000,934703179,2002.0,2.35,172.0,23052,94000000.0,8.7,727645.0,126.0
355,131144183,94000000,273330185,2001.0,2.35,100.0,12150,115000000.0,5.7,47735743.0,3308.0
356,181166115,93000000,365900000,2001.0,1.85,92.0,2574,93000000.0,5.9,50771645.0,3434.0
357,176760185,93000000,482860185,2011.0,2.35,105.0,13118,93000000.0,7.6,54806191.0,3648.0
358,71195053,92500000,162839667,2008.0,2.35,107.0,1614,90000000.0,6.6,24740537.0,3847.0
359,261441092,92000000,614726752,2004.0,2.35,115.0,1901,92000000.0,8.0,70467623.0,3933.0
360,67349198,92000000,304249198,2013.0,1.85,101.0,15481,92000000.0,5.3,24834845.0,3553.0
363,58236838,91000000,188536838,2013.0,2.35,114.0,5095,90000000.0,7.3,13000000.0,2909.0
364,250690539,90000000,587790539,1997.0,1.85,98.0,12998,90000000.0,7.3,51068455.0,3020.0
365,245852179,90000000,511358276,1999.0,1.85,82.0,21275,90000000.0,7.9,57388839.0,3236.0
366,226164286,90000000,347425832,2001.0,2.35,90.0,664,90000000.0,6.6,67408222.0,3118.0
367,209028679,90000000,498438212,2009.0,1.85,128.0,23996,90000000.0,7.6,62304277.0,3626.0
368,196573705,90000000,859701857,2009.0,1.85,94.0,1258,90000000.0,7.0,41690382.0,4099.0
369,155464351,90000000,288693989,2000.0,2.35,130.0,12890,100000000.0,6.6,29702959.0,2813.0
370,143619809,90000000,487519809,2011.0,2.35,96.0,12071,90000000.0,7.0,39225962.0,3827.0
371,132384315,90000000,289660619,2006.0,2.35,151.0,45648,90000000.0,8.5,26887467.0,3017.0
372,125305545,90000000,259736090,2000.0,2.35,94.0,15419,92000000.0,5.5,40128550.0,3037.0
373,120620254,90000000,303500000,1998.0,1.66,88.0,4478,90000000.0,7.5,22745143.0,2888.0
374,110461307,90000000,191091250,2008.0,2.35,121.0,23484,92000000.0,7.0,25812796.0,3319.0
375,102515793,90000000,239373970,2011.0,2.35,158.0,20388,90000000.0,7.8,12750000.0,2914.0
376,100920329,90000000,165900000,1997.0,2.35,150.0,12289,90000000.0,7.4,20584908.0,1923.0
377,100018837,90000000,202910991,2008.0,1.85,113.0,13446,90000000.0,5.5,38531374.0,3462.0
379,85886987,90000000,235296080,2015.0,1.85,92.0,38450,90000000.0,5.0,14287159.0,3653.0
380,84052762,90000000,186049020,2001.0,2.35,95.0,15237,120000000.0,6.8,329011.0,2.0
381,83077762,90000000,203902107,2008.0,1.85,121.0,14165,75000000.0,7.1,21027007.0,2711.0
382,78747585,90000000,244126300,2015.0,2.35,106.0,35367,88000000.0,5.6,24011616.0,3723.0
383,78616689,90000000,235900000,2001.0,1.85,146.0,6217,100000000.0,7.1,29352630.0,3242.0
384,75817994,90000000,155750628,2003.0,2.35,88.0,2622,90000000.0,4.9,24278410.0,3122.0
385,73209340,90000000,191200000,2000.0,1.85,119.0,2356,95000000.0,5.7,26414386.0,2956.0
386,72708161,90000000,162753837,2005.0,2.35,128.0,2100,80000000.0,6.4,22822455.0,2758.0
387,68559554,90000000,200859554,2013.0,2.35,106.0,10882,90000000.0,5.9,14401054.0,3031.0
388,65653758,90000000,157092943,2003.0,2.35,117.0,33154,95000000.0,5.5,21783641.0,3222.0
389,64704841,90000000,313404841,2016.0,2.35,129.0,23031,90000000.0,6.9,22383146.0,3232.0
390,62362560,90000000,143049560,2001.0,2.35,114.0,12499,92000000.0,7.0,21689125.0,2770.0
391,61363304,90000000,169400000,1997.0,2.35,116.0,475,68000000.0,6.2,16278873.0,2307.0
392,60874615,90000000,106000000,2000.0,2.35,114.0,4902,90000000.0,5.6,22855247.0,3054.0
393,58220776,90000000,87420776,1999.0,1.85,132.0,55254,100000000.0,6.8,8234926.0,2518.0
395,47546796,90000000,120100000,1997.0,1.85,104.0,5062,90000000.0,5.4,14581740.0,2774.0
396,42885593,90000000,140900000,1997.0,2.35,111.0,26088,86000000.0,6.1,18063265.0,2504.0
397,35168966,90000000,65716126,2002.0,2.35,138.0,15149,100000000.0,6.7,12778459.0,2828.0
399,20377913,90000000,139877913,2011.0,2.35,110.0,27694,75000000.0,5.8,8674452.0,3017.0
400,195459,90000000,20466016,2010.0,2.35,110.0,2728,90000000.0,4.4,65894.0,45.0
402,61649911,88000000,105021488,2005.0,2.35,144.0,2523,88000000.0,8.0,18320205.0,2812.0
405,120277854,86000000,148715342,2003.0,2.35,140.0,13808,87000000.0,7.3,20854735.0,1987.0
406,233632142,85000000,427230516,2000.0,1.85,143.0,15838,90000000.0,7.7,28883406.0,2774.0
408,183417150,85000000,450728529,2001.0,2.35,116.0,13028,85000000.0,7.8,38107822.0,3075.0
409,176087450,85000000,288587450,2004.0,2.35,108.0,14161,75000000.0,7.8,52521865.0,3165.0
410,172956409,85000000,315268353,1997.0,2.35,124.0,23603,85000000.0,6.4,37132505.0,2919.0
413,150947895,85000000,276014965,2014.0,2.35,139.0,22226,85000000.0,6.7,54607747.0,3936.0
414,148313048,85000000,378505812,2012.0,1.85,91.0,37142,85000000.0,7.1,42522194.0,3349.0
415,127706877,85000000,340384141,2007.0,2.35,107.0,662,85000000.0,7.1,34440317.0,3730.0
416,126181630,85000000,208542162,2012.0,2.35,115.0,36237,85000000.0,6.8,40172720.0,3119.0
418,117144465,85000000,311744465,2007.0,2.35,122.0,43499,85000000.0,6.9,36133403.0,3565.0
419,112735375,85000000,224614744,2009.0,1.85,120.0,15226,85000000.0,6.6,22100822.0,2887.0
420,111549836,85000000,250649836,1998.0,2.35,140.0,11951,90000000.0,7.3,20038573.0,2393.0
421,85105259,85000000,191932158,2006.0,1.85,83.0,6081,85000000.0,6.2,23624548.0,3833.0
422,78046570,85000000,153487972,2011.0,2.35,104.0,3768,75000000.0,6.2,24025190.0,3367.0
423,66941559,85000000,66941559,2000.0,1.85,100.0,4182,85000000.0,4.8,19883351.0,2704.0
424,64935167,85000000,173613482,2012.0,1.85,106.0,11454,85000000.0,5.6,18132085.0,3603.0
426,62615510,85000000,157794205,2006.0,2.35,104.0,1235,85000000.0,6.0,23973840.0,3027.0
428,51396781,85000000,96971293,2001.0,2.35,131.0,5103,68000000.0,7.6,13810266.0,1509.0
430,47641743,85000000,80831893,2003.0,2.35,104.0,16930,85000000.0,6.7,18533765.0,3152.0
431,46462469,85000000,149717124,2011.0,1.85,97.0,2707,100000000.0,7.1,12068931.0,3376.0
432,45539292,85000000,114979922,2010.0,1.85,82.0,3326,85000000.0,4.3,12279363.0,3705.0
433,44650003,85000000,44650003,1998.0,1.85,178.0,23950,90000000.0,7.1,15017995.0,2503.0
434,40048332,85000000,78353508,2002.0,1.85,108.0,1460,85000000.0,5.5,15058432.0,2824.0
438,31611316,85000000,48056764,2010.0,1.85,112.0,12687,60000000.0,7.5,10609795.0,2818.0
439,31111260,85000000,74132631,2003.0,2.35,135.0,1439,60000000.0,5.4,12053131.0,3017.0
441,153294164,84000000,276294164,2002.0,1.85,86.0,6355,84000000.0,4.9,54155312.0,3447.0
442,123307945,84000000,166307945,2000.0,1.85,109.0,2818,65000000.0,4.3,42518830.0,3242.0
443,53262560,84000000,137162560,2013.0,2.35,116.0,25220,84000000.0,6.7,18048422.0,3016.0
444,137355633,82500000,237685089,2006.0,1.85,107.0,12700,70000000.0,6.4,40011365.0,3749.0
446,81168265,82500000,223636949,2008.0,2.35,88.0,21863,85000000.0,6.1,32092991.0,3428.0
447,75986503,82500000,160388063,2008.0,1.85,120.0,3632,85000000.0,7.0,34539115.0,3204.0
448,158119460,82000000,190320568,2005.0,2.35,113.0,13693,82000000.0,6.4,58613245.0,3634.0
449,103068524,82000000,268268174,2010.0,2.35,113.0,46355,80000000.0,6.5,34825135.0,3270.0
450,34543701,82000000,96024898,2000.0,2.35,123.0,5839,82000000.0,5.9,13020883.0,2516.0
451,242704995,81000000,483473962,2003.0,1.85,101.0,21276,81000000.0,6.7,85734045.0,3483.0
452,408010692,80000000,677923379,2012.0,2.35,142.0,49942,78000000.0,7.3,152535747.0,4137.0
453,254464305,80000000,586464305,2011.0,2.35,102.0,16143,80000000.0,6.5,85946294.0,3615.0
455,169700110,80000000,470909901,2015.0,1.85,89.0,26839,80000000.0,6.7,48464322.0,3754.0
458,155019340,80000000,343397247,2006.0,1.85,83.0,22813,80000000.0,6.8,38457003.0,4059.0
459,145771527,80000000,245800000,2002.0,1.66,85.0,3112,80000000.0,7.2,35260212.0,3191.0
460,140464664,80000000,349464664,1998.0,2.35,120.0,22750,75000000.0,6.1,41152375.0,3156.0
461,133668525,80000000,247023808,2013.0,1.85,101.0,39269,80000000.0,5.4,41508572.0,3491.0
462,133107389,80000000,349088523,2011.0,1.85,87.0,4073,75000000.0,4.4,23244744.0,3723.0
463,130319208,80000000,226739416,2008.0,1.85,110.0,44798,80000000.0,6.5,38683480.0,3911.0
464,128200012,80000000,260700012,2005.0,1.85,91.0,1804,75000000.0,6.3,36045301.0,3776.0
465,128012934,80000000,299461782,2010.0,2.35,138.0,29585,80000000.0,8.1,41062440.0,2991.0
466,124685242,80000000,266685242,2003.0,1.85,128.0,22679,80000000.0,6.7,16064723.0,2677.0
467,120146040,80000000,168311558,2008.0,1.85,88.0,9913,80000000.0,5.6,31069826.0,3310.0
469,110101975,80000000,221468935,2008.0,2.35,99.0,12831,80000000.0,6.1,27450296.0,3681.0
470,104054514,80000000,183354514,2002.0,2.35,117.0,16828,80000000.0,7.7,22079481.0,1797.0
471,103028109,80000000,214974953,2011.0,1.85,117.0,16325,80000000.0,6.4,30514732.0,3548.0
473,101440743,80000000,178066569,2008.0,2.35,118.0,5637,80000000.0,6.6,29150721.0,3510.0
474,101117573,80000000,224117573,1997.0,2.35,123.0,15362,75000000.0,6.8,24131738.0,2824.0
475,100246011,80000000,204774690,2010.0,1.85,80.0,4394,80000000.0,4.6,16411322.0,3515.0
476,95632614,80000000,165173909,2003.0,2.35,154.0,61110,79000000.0,7.2,14574213.0,2163.0
477,94835059,80000000,158750817,2010.0,2.35,118.0,44797,80000000.0,6.9,38437553.0,3111.0
478,92993801,80000000,177993801,1997.0,1.85,90.0,50005,80000000.0,5.2,35892031.0,2641.0
480,90463534,80000000,250200000,1996.0,1.77,88.0,15001,80000000.0,6.3,27528529.0,2650.0
481,85755593,80000000,211755593,2014.0,2.35,134.0,20411,68000000.0,7.6,82251953.0,3313.0
482,82226474,80000000,158926474,2006.0,1.85,93.0,1267,65000000.0,5.6,20220412.0,3477.0
483,80360866,80000000,170805525,2011.0,2.35,102.0,5392,80000000.0,5.2,20065617.0,3482.0
485,76118990,80000000,142783718,1997.0,2.35,135.0,8355,75000000.0,6.7,19313566.0,2806.0
486,74339294,80000000,164800000,1998.0,2.35,98.0,12729,70000000.0,5.7,16485276.0,2550.0
487,73215310,80000000,106515310,2002.0,2.35,83.0,14261,80000000.0,7.0,23213736.0,3317.0
488,69772969,80000000,147080413,2001.0,2.35,99.0,25942,80000000.0,6.5,18145632.0,2678.0
489,69117629,80000000,136047317,1998.0,2.35,130.0,12186,80000000.0,5.1,20154919.0,3306.0
490,65948711,80000000,96148711,2004.0,1.85,129.0,20056,80000000.0,6.6,20018620.0,2867.0
493,60507228,80000000,60507228,1999.0,1.78,74.0,814,80000000.0,7.3,2911485.0,1313.0
494,56684819,80000000,98983590,2002.0,2.35,96.0,1919,80000000.0,5.9,22610437.0,2944.0
495,55485043,80000000,71485043,1998.0,2.35,113.0,49631,85000000.0,7.0,15833592.0,2526.0
496,50632037,80000000,50632037,1998.0,1.85,114.0,10731,90000000.0,5.6,10602042.0,2502.0
497,45575336,80000000,141475336,2005.0,2.35,129.0,2864,75000000.0,5.9,16328506.0,3520.0
498,39442871,80000000,58270391,2000.0,1.85,90.0,25190,80000000.0,5.3,16063904.0,2910.0
501,37899638,80000000,105299638,2005.0,1.85,118.0,27114,88000000.0,5.9,15092079.0,3087.0
502,37771017,80000000,101371017,1996.0,2.35,106.0,22590,70000000.0,6.3,9384272.0,1955.0
504,36076121,80000000,130580730,2013.0,2.35,87.0,1971,80000000.0,5.2,7300000.0,3231.0
505,34566746,80000000,66554547,2000.0,1.85,145.0,1825,80000000.0,7.3,46668.0,8.0
506,32908290,80000000,158908290,1996.0,1.85,114.0,25126,80000000.0,5.8,10014795.0,2175.0
507,27367660,80000000,131234406,2015.0,2.35,106.0,16922,90000000.0,6.0,10812861.0,3082.0
508,23169033,80000000,108469033,2014.0,2.35,105.0,1099,80000000.0,5.6,10340823.0,2658.0
510,20950820,80000000,54540662,2003.0,2.35,91.0,5593,80000000.0,5.7,9317371.0,2903.0
511,19676965,80000000,53508858,2009.0,2.35,118.0,619,80000000.0,5.8,257232.0,4.0
512,19480739,80000000,26703184,2003.0,2.35,116.0,43887,80000000.0,5.6,8440629.0,2787.0
513,19422319,80000000,86787530,2009.0,2.35,104.0,152,40000000.0,7.8,6000000.0,1206.0
514,18319860,80000000,69131860,1998.0,1.85,97.0,2521,80000000.0,5.8,6162640.0,2384.0
515,17650704,80000000,20841123,1997.0,2.35,177.0,4346,80000000.0,6.0,5260324.0,2207.0
516,17480890,80000000,33463969,2000.0,2.35,106.0,2,70000000.0,5.7,8721296.0,2703.0
518,15074191,80000000,40147042,2007.0,1.85,99.0,2323,80000000.0,5.9,5951409.0,2776.0
520,1900451,80000000,6300451,2005.0,2.35,102.0,1890,52000000.0,4.2,1190791.0,816.0
523,103860290,79000000,318146162,2012.0,1.85,94.0,27842,79000000.0,5.8,27335363.0,3470.0
524,74158157,79000000,150519217,2011.0,1.85,91.0,27405,79000000.0,3.4,25003575.0,3438.0
525,170708996,78000000,317668058,2001.0,1.85,135.0,2827,58000000.0,8.2,2501096.0,524.0
526,119793567,78000000,274392649,2013.0,2.35,95.0,848,78000000.0,6.5,34017930.0,4001.0
527,92955420,78000000,206455420,2002.0,2.35,124.0,35867,78000000.0,7.2,36540945.0,3357.0
528,67286731,78000000,107336658,2004.0,2.35,136.0,36925,100000000.0,6.7,18829435.0,3063.0
529,66465204,78000000,179265204,2003.0,2.35,110.0,4714,78000000.0,5.8,23075892.0,3002.0
530,41814863,78000000,43957541,2004.0,2.0,125.0,1970,50000000.0,5.1,18054001.0,2803.0
532,1311213,77500000,90226482,2015.0,2.35,108.0,30230,81200000.0,7.8,28140.0,45.0
533,368065385,76000000,974873764,2013.0,1.85,98.0,11905,76000000.0,7.5,83517315.0,3997.0
536,26000610,76000000,35129610,2000.0,1.85,92.0,28050,76000000.0,4.1,6814270.0,2460.0
537,323505540,75000000,514103326,2016.0,1.85,87.0,4782,75000000.0,6.8,104352905.0,4370.0
538,306169255,75000000,817400878,1996.0,2.35,154.0,16785,75000000.0,6.9,50228264.0,2.0
539,229086679,75000000,618638999,1997.0,1.85,129.0,1635,73000000.0,6.5,90161880.0,3281.0
541,193595521,75000000,556559566,2005.0,1.85,86.0,1777,75000000.0,6.9,61012130.0,4131.0
542,162001186,75000000,272223430,2010.0,1.85,102.0,28497,80000000.0,6.0,40506562.0,3534.0
543,161412000,75000000,371917043,2004.0,1.85,90.0,63165,75000000.0,6.0,47604606.0,4016.0
544,157299717,75000000,296339717,2000.0,2.35,104.0,21397,75000000.0,7.4,54471475.0,3025.0
545,134508551,75000000,342416460,2008.0,2.35,110.0,25763,75000000.0,6.7,217432.0,71.0
547,120776832,75000000,196324496,2004.0,2.35,99.0,12952,75000000.0,6.8,45107871.0,3591.0
548,118871849,75000000,202871849,2007.0,2.35,117.0,1673,75000000.0,6.7,27476745.0,3121.0
549,117723989,75000000,351723989,2013.0,2.35,125.0,13312,75000000.0,7.3,29350389.0,2925.0
550,103365956,75000000,155708695,2006.0,2.35,130.0,2856,70000000.0,6.5,378950.0,3.0
551,97387965,75000000,97387965,1999.0,1.85,110.0,5320,75000000.0,4.1,21889138.0,2814.0
552,83504017,75000000,211562435,2011.0,1.85,110.0,16691,75000000.0,6.1,32206425.0,3112.0
553,77073959,75000000,218673959,2004.0,1.85,128.0,16199,60000000.0,7.3,19053199.0,2811.0
555,73661010,75000000,141267370,2006.0,2.35,91.0,17299,75000000.0,6.6,22217226.0,3553.0
556,73034460,75000000,118230763,2009.0,1.85,100.0,5174,35000000.0,5.4,17012212.0,3271.0
557,68473360,75000000,213500000,2000.0,1.85,124.0,3424,75000000.0,5.9,15507845.0,2307.0
558,66661095,75000000,119512771,2007.0,1.85,102.0,60646,75000000.0,7.1,15952430.0,2575.0
560,55849401,75000000,94944017,2005.0,2.4,118.0,15889,53000000.0,5.7,23450212.0,3216.0
561,47379090,75000000,131492772,2005.0,2.35,163.0,2529,70000000.0,7.6,6040860.0,532.0
562,47059963,75000000,95572749,2010.0,2.35,100.0,25206,75000000.0,5.4,15837266.0,2859.0
563,45445109,75000000,105445109,2015.0,2.35,116.0,15735,75000000.0,7.3,13535000.0,3638.0
564,43632458,75000000,85632458,2003.0,2.35,142.0,16580,70000000.0,6.6,17057213.0,2973.0
565,42285169,75000000,72785169,2006.0,1.85,110.0,5609,70000000.0,5.6,18044396.0,3235.0
566,42044321,75000000,54344321,2004.0,1.85,131.0,12522,80000000.0,6.5,8817853.0,2438.0
567,41523271,75000000,71523271,2001.0,2.35,123.0,13934,80000000.0,6.6,13050700.0,3207.0
568,39251128,75000000,39251128,1999.0,2.35,148.0,804,75000000.0,6.7,5223416.0,2132.0
570,36392502,75000000,89758389,2011.0,2.35,128.0,7067,82000000.0,6.1,19058199.0,3033.0
571,34636443,75000000,77636443,2005.0,2.35,113.0,103354,52000000.0,6.6,10214734.0,2123.0
572,30207785,75000000,50409753,2003.0,2.35,116.0,14028,75000000.0,5.3,11112632.0,2840.0
573,22751979,75000000,36751979,2000.0,2.35,94.0,15857,75000000.0,6.6,9376845.0,2734.0
574,21009180,75000000,34009180,2004.0,2.35,113.0,4397,45000000.0,6.1,5019430.0,2604.0
575,14623082,75000000,14623082,1998.0,2.35,99.0,2542,75000000.0,6.0,6447237.0,2507.0
577,5409517,75000000,5409517,2001.0,1.85,93.0,5580,75000000.0,4.7,2685078.0,1722.0
578,336045770,74000000,1163624481,2015.0,1.85,91.0,13616,74000000.0,6.4,115200000.0,4301.0
579,162994032,74000000,311594032,2015.0,1.85,92.0,5217,74000000.0,6.0,55365012.0,3641.0
580,94999143,73243106,248099143,2000.0,2.35,106.0,33645,75000000.0,7.2,30330771.0,2708.0
581,148213377,73000000,162870525,2006.0,2.35,122.0,12410,73000000.0,6.6,47042215.0,3803.0
582,107225164,73000000,346634366,2016.0,1.85,97.0,24350,73000000.0,6.3,38155177.0,3932.0
583,55591409,73000000,103891409,1998.0,2.35,98.0,15269,69000000.0,5.9,16310373.0,2713.0
584,37068294,73000000,50168294,1998.0,2.35,134.0,1044,75000000.0,6.0,18586765.0,2814.0
585,183135014,72500000,527071022,2007.0,2.35,87.0,3086,75000000.0,7.4,74036787.0,3922.0
586,70231041,72500000,109362966,2008.0,2.35,112.0,13827,70000000.0,5.6,21589295.0,3125.0
587,51855045,72500000,71880305,2009.0,1.85,153.0,11852,75000000.0,6.4,22657780.0,3007.0
588,47467250,72500000,86509602,2007.0,2.35,110.0,5187,70000000.0,7.1,17135055.0,2793.0
591,62647540,72000000,96947540,2005.0,2.35,125.0,15850,70000000.0,7.1,27726210.0,2411.0
592,32616869,72000000,54616869,2001.0,2.35,116.0,14780,72000000.0,4.5,12174504.0,2905.0
593,27796042,72000000,37306334,2001.0,1.85,152.0,4310,72000000.0,6.9,7366207.0,2361.0
594,19176754,72000000,62176754,2004.0,2.35,109.0,55,59660000.0,7.1,6144160.0,2175.0
595,114197520,71682975,257641634,2004.0,1.85,108.0,7273,60000000.0,6.5,50746142.0,3730.0
597,227965690,70702619,408265690,2002.0,1.85,106.0,1675,72000000.0,6.7,60117080.0,3264.0
598,441226247,70000000,937008132,2004.0,1.85,93.0,1148,150000000.0,7.2,108037878.0,4163.0
600,219614612,70000000,443483213,2009.0,1.85,88.0,5227,75000000.0,4.5,48875415.0,3700.0
602,152257509,70000000,310138178,1999.0,2.35,116.0,12790,70000000.0,5.5,35055556.0,3158.0
603,141930000,70000000,267200000,2002.0,2.35,132.0,14790,70000000.0,5.8,44506103.0,3374.0
604,136492681,70000000,308700000,1996.0,1.85,139.0,3667,80000000.0,6.6,34216088.0,2676.0
608,116877597,70000000,207154748,2003.0,2.35,117.0,14486,80000000.0,6.0,37062535.0,3202.0
610,100614858,70000000,202726605,2001.0,1.85,141.0,11458,68000000.0,6.9,25015518.0,2742.0
612,98927592,70000000,150562164,2013.0,2.35,119.0,31782,70000000.0,6.5,30373794.0,3098.0
613,83552429,70000000,213463976,2011.0,2.35,116.0,4001,70000000.0,5.8,37573187.0,3417.0
614,80281096,70000000,172543519,2004.0,2.35,109.0,3222,60000000.0,5.6,38291056.0,3395.0
615,79883359,70000000,156815529,2011.0,2.35,146.0,46726,66000000.0,7.2,14527972.0,2376.0
616,78120196,70000000,114658262,2002.0,2.35,124.0,6181,75000000.0,7.1,20212543.0,3143.0
617,78031620,70000000,158702748,2014.0,2.35,118.0,27674,70000000.0,6.1,22700000.0,3083.0
618,70187658,70000000,117800000,1998.0,2.35,103.0,6207,58000000.0,6.4,22052836.0,2620.0
619,66432867,70000000,123954323,2003.0,1.37,125.0,16138,70000000.0,8.0,207377.0,6.0
621,62321039,70000000,160379930,2012.0,2.35,88.0,5861,70000000.0,6.4,25306725.0,3078.0
622,55991880,70000000,216821942,2014.0,2.35,92.0,5178,70000000.0,6.3,23514615.0,2885.0
624,52474616,70000000,137431619,2010.0,2.35,136.0,1579,70000000.0,6.3,19011188.0,3565.0
625,48475290,70000000,70546865,2011.0,2.35,111.0,18510,70000000.0,5.3,17816230.0,2940.0
627,40934175,70000000,116625798,1998.0,2.35,116.0,32563,70000000.0,6.3,13931285.0,2541.0
628,38634938,70000000,137022245,2007.0,2.35,127.0,16034,70000000.0,7.7,9169779.0,2540.0
629,38518613,70000000,61031932,2012.0,2.35,136.0,712,75000000.0,5.9,14437269.0,3470.0
630,37945884,70000000,131445884,1997.0,2.35,136.0,12226,70000000.0,7.0,10066508.0,2103.0
631,37760080,70000000,49730854,2004.0,1.85,106.0,12871,70000000.0,6.1,15580278.0,3170.0
633,30157016,70000000,69157016,2002.0,2.35,116.0,12993,70000000.0,5.6,11007367.0,2944.0
634,28212337,70000000,54612337,2005.0,2.35,113.0,13517,60000000.0,5.2,15488870.0,3043.0
636,25135965,70000000,103735965,2013.0,2.35,115.0,15708,50000000.0,6.7,9800000.0,2883.0
637,25124986,70000000,65409046,2011.0,2.35,116.0,49608,35000000.0,6.5,9300000.0,2986.0
638,19870567,70000000,19870567,1998.0,2.35,97.0,13628,70000000.0,5.8,8009024.0,2107.0
